data;miesiac;oddzial;nr_transakcji;sku;nazwa_produktu;kategoria;ilosc;cena_jedn;cena_katalogowa;rabat;wartosc_brutto
2025-06-21;2025-06;Warszawa;WAW/2025/00379;KAW-003;Kawa ziarnista Kolumbia Supremo 1 kg;Kawa;1;95,0;95,0;nie;95,0
2025-06-21;2025-06;Warszawa;WAW/2025/00427;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;2;42,0;42,0;nie;84,0
2025-06-21;2025-06;Warszawa;WAW/2025/00518;HER-003;Herbata biała Pai Mu Tan 50 g;Herbata;2;28,9;34,0;tak;57,8
2025-06-22;2025-06;Kraków;;HER-005;Yerba Mate Klasyczna 500 g;Herbata;2;32,0;32,0;nie;64,0
2025-06-22;2025-06;Kraków;;HER-005;Yerba Mate Klasyczna 500 g;Herbata;1;32,0;32,0;nie;32,0
2025-06-22;2025-06;Kraków;;KAW-007;Kapsułki Lungo 30 szt.;Kawa;1;36,0;36,0;nie;36,0
2025-06-22;2025-06;Warszawa;WAW/2025/00109;HER-003;Herbata biała Pai Mu Tan 50 g;Herbata;1;34,0;34,0;nie;34,0
2025-06-23;2025-06;Kraków;;HER-006;Matcha ceremonialna 30 g;Herbata;2;69,0;69,0;nie;138,0
2025-06-23;2025-06;Warszawa;WAW/2025/00500;HER-003;Herbata biała Pai Mu Tan 50 g;Herbata;1;34,0;34,0;nie;34,0
2025-06-24;2025-06;Kraków;;HER-005;Yerba Mate Klasyczna 500 g;Herbata;2;32,0;32,0;nie;64,0
2025-06-24;2025-06;Kraków;;KAW-005;Kawa bezkofeinowa Meksyk 250 g;Kawa;2;39,0;39,0;nie;78,0
2025-06-24;2025-06;Kraków;;KAW-005;Kawa bezkofeinowa Meksyk 250 g;Kawa;1;39,0;39,0;nie;39,0
2025-06-24;2025-06;Kraków;;AKC-002;Filtry papierowe V60 100 szt.;Akcesoria;1;25,0;25,0;nie;25,0
2025-06-24;2025-06;Warszawa;WAW/2025/00007;KAW-007;Kapsułki Lungo 30 szt.;Kawa;1;36,0;36,0;nie;36,0
2025-06-24;2025-06;Warszawa;WAW/2025/00026;KAW-005;Kawa bezkofeinowa Meksyk 250 g;Kawa;1;39,0;39,0;nie;39,0
2025-06-24;2025-06;Warszawa;WAW/2025/00099;HER-002;Herbata zielona Sencha 100 g;Herbata;1;24,65;29,0;tak;24,65
2025-06-24;2025-06;Warszawa;WAW/2025/00425;KAW-003;Kawa ziarnista Kolumbia Supremo 1 kg;Kawa;2;95,0;95,0;nie;190,0
2025-06-25;2025-06;Gdańsk;GDA-0287;HER-003;Herbata biała Pai Mu Tan 50 g;Herbata;1;34,0;34,0;nie;34,0
2025-06-25;2025-06;Kraków;;KAW-003;Kawa ziarnista Kolumbia Supremo 1 kg;Kawa;2;95,0;95,0;nie;190,0
2025-06-25;2025-06;Kraków;;HER-006;Matcha ceremonialna 30 g;Herbata;1;69,0;69,0;nie;69,0
2025-06-26;2025-06;Gdańsk;GDA-0261;KAW-003;Kawa ziarnista Kolumbia Supremo 1 kg;Kawa;2;95,0;95,0;nie;190,0
2025-06-26;2025-06;Kraków;;AKC-007;Czajnik z gęsią szyjką 1 l;Akcesoria;3;149,0;149,0;nie;447,0
2025-06-26;2025-06;Warszawa;WAW/2025/00464;AKC-004;French press 1 l;Akcesoria;6;79,0;79,0;nie;474,0
2025-06-27;2025-06;Gdańsk;GDA-0169;KAW-099;;Brak w katalogu;1;55,0;;nie;55,0
2025-06-27;2025-06;Kraków;;HER-001;Herbata czarna Assam 100 g;Herbata;1;24,0;24,0;nie;24,0
2025-06-27;2025-06;Kraków;;KAW-003;Kawa ziarnista Kolumbia Supremo 1 kg;Kawa;6;95,0;95,0;nie;570,0
2025-06-27;2025-06;Warszawa;WAW/2025/00033;KAW-001;Kawa ziarnista Brazylia Santos 1 kg;Kawa;1;89,0;89,0;nie;89,0
2025-06-27;2025-06;Warszawa;WAW/2025/00060;KAW-007;Kapsułki Lungo 30 szt.;Kawa;1;36,0;36,0;nie;36,0
2025-06-27;2025-06;Warszawa;WAW/2025/00510;AKC-007;Czajnik z gęsią szyjką 1 l;Akcesoria;1;149,0;149,0;nie;149,0
2025-06-27;2025-06;Warszawa;WAW/2025/00512;HER-003;Herbata biała Pai Mu Tan 50 g;Herbata;2;34,0;34,0;nie;68,0
2025-06-28;2025-06;Gdańsk;GDA-0091;AKC-004;French press 1 l;Akcesoria;1;79,0;79,0;nie;79,0
2025-06-28;2025-06;Kraków;;KAW-007;Kapsułki Lungo 30 szt.;Kawa;3;36,0;36,0;nie;108,0
2025-06-28;2025-06;Kraków;;KAW-005;Kawa bezkofeinowa Meksyk 250 g;Kawa;1;39,0;39,0;nie;39,0
2025-06-28;2025-06;Warszawa;WAW/2025/00300;KAW-007;Kapsułki Lungo 30 szt.;Kawa;1;36,0;36,0;nie;36,0
2025-06-29;2025-06;Gdańsk;GDA-0057;KAW-001;Kawa ziarnista Brazylia Santos 1 kg;Kawa;1;89,0;89,0;nie;89,0
2025-06-29;2025-06;Kraków;;KAW-004;Kawa mielona Espresso Blend 500 g;Kawa;1;49,0;49,0;nie;49,0
2025-06-29;2025-06;Warszawa;WAW/2025/00141;HER-004;Herbata owocowa Malina-Żurawina 100 g;Herbata;2;19,0;19,0;nie;38,0
2025-06-29;2025-06;Warszawa;WAW/2025/00269;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;2;42,0;42,0;nie;84,0
2025-06-29;2025-06;Warszawa;WAW/2025/00319;KAW-006;Kawa ziarnista Gwatemala Antigua 1 kg;Kawa;3;99,0;99,0;nie;297,0
2025-06-30;2025-06;Gdańsk;GDA-0284;AKC-004;French press 1 l;Akcesoria;1;79,0;79,0;nie;79,0
2025-06-30;2025-06;Kraków;;KAW-004;Kawa mielona Espresso Blend 500 g;Kawa;4;49,0;49,0;nie;196,0
2025-06-30;2025-06;Warszawa;WAW/2025/00085;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;6;42,0;42,0;nie;252,0
2025-06-30;2025-06;Warszawa;WAW/2025/00148;KAW-001;Kawa ziarnista Brazylia Santos 1 kg;Kawa;3;89,0;89,0;nie;267,0
2025-06-30;2025-06;Warszawa;WAW/2025/00487;KAW-003;Kawa ziarnista Kolumbia Supremo 1 kg;Kawa;2;95,0;95,0;nie;190,0
2025-06-30;2025-06;Warszawa;WAW/2025/00501;KAW-003;Kawa ziarnista Kolumbia Supremo 1 kg;Kawa;1;95,0;95,0;nie;95,0
